_id,Produto,Categoria do Produto,Preço,Frete,Data da Compra,Vendedor,Local da compra,Avaliação da compra,Tipo de pagamento,Quantidade de parcelas,Latitude,Longitude
6638d52f2ebd8ceb17dc842c,Guitarra,instrumentos musicais,1053.79,62.4907616394,2021-12-17,Pedro Gomes,MG,5,cartao_credito,1,-18.1,-44.38
6638d52f2ebd8ceb17dc842d,Secadora de roupas,eletrodomesticos,1713.5,88.8231591667,2021-12-17,Camila Ribeiro,CE,4,cartao_credito,4,-5.2,-39.53
6638d52f2ebd8ceb17dc842e,Carrinho controle remoto,brinquedos,87.23,14.2256786112,2021-12-17,Lucas Oliveira,RS,1,cartao_credito,3,-30.17,-53.5
6638d52f2ebd8ceb17dc842f,Cubo mágico 8x8,brinquedos,15.22,1.0935451208,2021-12-17,Thiago Silva,SC,1,cupom,1,-27.45,-50.95
6638d52f2ebd8ceb17dc8430,Pandeiro,instrumentos musicais,50.87,13.2147769416,2021-12-17,Mariana Ferreira,SC,5,cartao_credito,2,-27.45,-50.95
6638d52f2ebd8ceb17dc8431,Fogão,eletrodomesticos,811.4,40.7890480476,2021-12-17,Bruno Rodrigues,SP,5,cartao_credito,3,-22.19,-48.79
6638d52f2ebd8ceb17dc8432,Bola de vôlei,esporte e lazer,75.02,1.5790283759,2021-12-17,Beatriz Moraes,PR,5,boleto,1,-24.89,-51.55
6638d52f2ebd8ceb17dc8433,Boneca bebê,brinquedos,56.1,0.0,2022-12-17,Thiago Silva,SP,1,cartao_credito,1,-22.19,-48.79
6638d52f2ebd8ceb17dc8434,Micro-ondas,eletrodomesticos,474.44,22.8469417593,2022-12-17,Camila Ribeiro,SP,5,cartao_credito,4,-22.19,-48.79
6638d52f2ebd8ceb17dc8435,Jogo de panelas,utilidades domesticas,132.03,4.6146393668,2022-12-17,Bianca Santos,SP,5,cartao_credito,1,-22.19,-48.79
6638d52f2ebd8ceb17dc8436,Secadora de roupas,eletrodomesticos,1027.0,54.9677862781,2022-12-17,Bianca Santos,SP,5,boleto,1,-22.19,-48.79
6638d52f2ebd8ceb17dc8437,Dinossauro Rex,brinquedos,28.64,2.9241091859,2022-12-17,Bruno Rodrigues,SP,5,cartao_credito,1,-22.19,-48.79
6638d52f2ebd8ceb17dc8438,Bola de vôlei,esporte e lazer,57.61,4.7203535381,2022-12-17,Beatriz Moraes,SC,1,cartao_credito,2,-27.45,-50.95
6638d52f2ebd8ceb17dc8439,Geladeira,eletrodomesticos,2128.12,116.4798040787,2022-12-17,Beatriz Moraes,SP,4,cartao_credito,1,-22.19,-48.79
6638d52f2ebd8ceb17dc843a,Impressora,eletronicos,423.96,32.1555380914,2022-12-17,Felipe Santos,RJ,4,cartao_credito,4,-22.25,-42.66
6638d52f2ebd8ceb17dc843b,Mochila,esporte e lazer,119.21,3.9320129346,2022-12-17,Bianca Santos,RJ,5,cartao_credito,8,-22.25,-42.66
6638d52f2ebd8ceb17dc8445,Bateria,instrumentos musicais,772.51,42.7866278303,2021-01-18,Isabella Pereira,PR,5,cartao_credito,6,-24.89,-51.55
6638d52f2ebd8ceb17dc8446,Bateria,instrumentos musicais,501.33,28.0934296435,2021-01-18,Larissa Alves,SP,5,cartao_credito,1,-22.19,-48.79
6638d52f2ebd8ceb17dc8447,Bicicleta,esporte e lazer,778.43,47.8286700335,2021-01-18,Lucas Oliveira,MG,3,boleto,1,-18.1,-44.38
6638d52f2ebd8ceb17dc8448,Cama box,moveis,904.32,49.5514347869,2021-01-18,Mariana Ferreira,BA,2,cartao_credito,1,-13.29,-41.71
6638d52f2ebd8ceb17dc8449,Iniciando em programação,livros,45.94,2.9772713191,2021-01-18,Lucas Oliveira,SP,5,cartao_credito,5,-22.19,-48.79
6638d52f2ebd8ceb17dc844a,Guarda roupas,moveis,630.52,31.1577322077,2021-01-18,Beatriz Moraes,RJ,5,cartao_credito,2,-22.25,-42.66
6638d52f2ebd8ceb17dc844b,Mesa de jantar,moveis,276.16,12.2891282656,2022-01-18,Mariana Ferreira,RJ,4,boleto,1,-22.25,-42.66
6638d52f2ebd8ceb17dc844c,Cama box,moveis,529.79,25.7941627442,2022-01-18,Isabella Pereira,SP,5,cartao_credito,2,-22.19,-48.79
6638d52f2ebd8ceb17dc844d,Bola de basquete,esporte e lazer,77.68,1.7206653736,2022-01-18,Larissa Alves,SP,3,boleto,1,-22.19,-48.79
6638d52f2ebd8ceb17dc844e,Cama box,moveis,786.92,39.4855616934,2022-01-18,Larissa Alves,SP,5,boleto,1,-22.19,-48.79
6638d52f2ebd8ceb17dc844f,Smart TV,eletronicos,2486.61,138.7841161385,2022-01-18,Beatriz Moraes,GO,5,cartao_credito,1,-15.98,-49.86
6638d52f2ebd8ceb17dc8450,TV Led UHD 4K,eletronicos,3527.4,185.4078772232,2023-01-18,João Souza,PR,5,cartao_credito,3,-24.89,-51.55
6638d52f2ebd8ceb17dc8451,Jogo de copos,utilidades domesticas,37.96,0.0,2023-01-18,Bruno Rodrigues,RJ,4,cartao_credito,1,-22.25,-42.66
6638d52f2ebd8ceb17dc8452,Mesa de jantar,moveis,442.14,21.1270639308,2023-01-18,Bianca Santos,SC,5,cartao_credito,1,-27.45,-50.95
6638d52f2ebd8ceb17dc8453,Violão,instrumentos musicais,546.04,29.3581132,2023-01-18,Bruno Rodrigues,SC,5,cartao_credito,10,-27.45,-50.95
6638d52f2ebd8ceb17dc8454,Cama king,moveis,1208.97,65.2624306052,2023-01-18,Lucas Oliveira,SP,1,cartao_credito,2,-22.19,-48.79
6638d52f2ebd8ceb17dc8455,Sofá retrátil,moveis,873.61,46.8002302372,2023-01-18,Camila Ribeiro,SP,5,cartao_credito,1,-22.19,-48.79
6638d52f2ebd8ceb17dc8456,Panela de pressão,utilidades domesticas,117.32,3.8313761205,2023-01-18,Lucas Oliveira,RJ,4,cartao_credito,6,-22.25,-42.66
6638d52f2ebd8ceb17dc845d,Cômoda,moveis,351.64,21.8875884477,2021-02-18,Bruno Rodrigues,SP,1,boleto,1,-22.19,-48.79
6638d52f2ebd8ceb17dc845e,Bola de basquete,esporte e lazer,47.84,0.0,2021-02-18,Juliana Costa,SP,5,cupom,1,-22.19,-48.79
6638d52f2ebd8ceb17dc845f,Sofá retrátil,moveis,923.39,46.7521786365,2021-02-18,Thiago Silva,SE,1,cupom,1,-10.57,-37.45
6638d52f2ebd8ceb17dc8460,Smart TV,eletronicos,1903.25,98.9267758221,2021-02-18,Juliana Costa,SP,1,cartao_credito,2,-22.19,-48.79
6638d52f2ebd8ceb17dc8461,Secadora de roupas,eletrodomesticos,1065.05,54.295147466,2021-02-18,Bianca Santos,SP,2,boleto,1,-22.19,-48.79
6638d52f2ebd8ceb17dc8462,Celular Plus X42,eletronicos,3490.06,186.1183213993,2021-02-18,Rafael Costa,SP,3,cartao_credito,1,-22.19,-48.79
6638d52f2ebd8ceb17dc8463,Cubo mágico 8x8,brinquedos,18.72,0.0,2021-02-18,Thiago Silva,MG,5,cartao_credito,3,-18.1,-44.38
6638d52f2ebd8ceb17dc8464,Copo térmico,esporte e lazer,72.09,4.1217015329,2021-02-18,Thiago Silva,MG,5,boleto,1,-18.1,-44.38
6638d52f2ebd8ceb17dc8465,Violão,instrumentos musicais,531.09,35.3652478378,2021-02-18,Bruno Rodrigues,RJ,5,cartao_credito,1,-22.25,-42.66
6638d52f2ebd8ceb17dc8466,Violão,instrumentos musicais,290.11,16.1344968826,2021-02-18,Camila Ribeiro,RJ,5,cartao_credito,6,-22.25,-42.66
6638d52f2ebd8ceb17dc8467,Smart TV,eletronicos,1580.06,85.0218567166,2022-02-18,Beatriz Moraes,RS,4,cartao_credito,4,-30.17,-53.5
6638d52f2ebd8ceb17dc8468,Sofá retrátil,moveis,985.32,52.7484516684,2022-02-18,Camila Ribeiro,CE,4,cartao_credito,10,-5.2,-39.53
6638d52f2ebd8ceb17dc8469,Cama box,moveis,499.65,27.2918715017,2022-02-18,Bianca Santos,RJ,4,cartao_credito,10,-22.25,-42.66
6638d52f2ebd8ceb17dc846a,Bola de basquete,esporte e lazer,40.17,2.4220575611,2022-02-18,Pedro Gomes,SC,5,boleto,1,-27.45,-50.95
6638d52f2ebd8ceb17dc846b,Blocos de montar,brinquedos,42.75,0.0,2022-02-18,Lucas Oliveira,SP,5,cartao_credito,2,-22.19,-48.79
6638d52f2ebd8ceb17dc846c,Impressora,eletronicos,335.01,24.2178890198,2023-02-18,Bianca Santos,SP,4,boleto,1,-22.19,-48.79
6638d52f2ebd8ceb17dc846d,Secadora de roupas,eletrodomesticos,1800.8,96.7755976416,2023-02-18,Camila Ribeiro,MG,5,cartao_credito,3,-18.1,-44.38
6638d52f2ebd8ceb17dc846e,Sofá retrátil,moveis,806.26,40.5153585108,2023-02-18,Felipe Santos,MG,5,cartao_credito,1,-18.1,-44.38
6638d52f2ebd8ceb17dc846f,Dinossauro Rex,brinquedos,24.19,0.0,2023-02-18,Lucas Oliveira,SP,5,cartao_credito,1,-22.19,-48.79
6638d52f2ebd8ceb17dc8470,Pandeiro,instrumentos musicais,117.89,3.8617269057,2023-02-18,Pedro Gomes,SP,5,cartao_credito,1,-22.19,-48.79
6638d52f2ebd8ceb17dc8471,Bateria,instrumentos musicais,1281.63,65.827380906,2023-02-18,Bianca Santos,RJ,5,cartao_credito,10,-22.25,-42.66
6638d52f2ebd8ceb17dc8472,Kit banquetas,moveis,448.68,21.4752992558,2023-02-18,Bianca Santos,MG,1,cartao_credito,10,-18.1,-44.38
6638d52f2ebd8ceb17dc8473,Iniciando em programação,livros,77.19,4.9985504563,2023-02-18,Juliana Costa,SP,4,cartao_credito,5,-22.19,-48.79
6638d52f2ebd8ceb17dc8480,Dashboards com Power BI,livros,44.57,0.0,2021-03-18,Beatriz Moraes,MG,3,cartao_credito,2,-18.1,-44.38
6638d52f2ebd8ceb17dc8481,Fone de ouvido,eletronicos,67.1,1.1573122025,2021-03-18,Felipe Santos,SP,5,cartao_credito,5,-22.19,-48.79
6638d52f2ebd8ceb17dc8482,Secadora de roupas,eletrodomesticos,927.62,50.2813895196,2021-03-18,Mariana Ferreira,SP,4,cupom,1,-22.19,-48.79
6638d52f2ebd8ceb17dc8483,Mesa de centro,moveis,219.09,12.196987914,2021-03-18,Larissa Alves,SP,5,cartao_credito,4,-22.19,-48.79
6638d52f2ebd8ceb17dc8484,Tablet ABXY,eletronicos,2120.08,113.414146933,2021-03-18,Pedro Gomes,SP,4,boleto,1,-22.19,-48.79
6638d52f2ebd8ceb17dc8485,Smartwatch,eletronicos,271.12,15.3761721937,2021-03-18,Lucas Oliveira,SP,5,cartao_credito,1,-22.19,-48.79
6638d52f2ebd8ceb17dc8486,Smartwatch,eletronicos,211.69,11.8029601762,2021-03-18,Bruno Rodrigues,RJ,5,cartao_credito,4,-22.25,-42.66
6638d52f2ebd8ceb17dc8487,Boneca bebê,brinquedos,60.72,0.0,2022-03-18,João Souza,PE,4,cartao_credito,1,-8.38,-37.86
6638d52f2ebd8ceb17dc8488,Bola de basquete,esporte e lazer,88.2,5.5847998338,2022-03-18,Bruno Rodrigues,MG,5,cartao_credito,1,-18.1,-44.38
6638d52f2ebd8ceb17dc8489,Violão,instrumentos musicais,364.44,16.9897726837,2022-03-18,Thiago Silva,RS,4,cartao_credito,2,-30.17,-53.5
6638d52f2ebd8ceb17dc848a,Micro-ondas,eletrodomesticos,1096.48,55.9687004119,2022-03-18,Rafael Costa,SP,3,cartao_credito,4,-22.19,-48.79
6638d52f2ebd8ceb17dc848b,Lavadora de roupas,eletrodomesticos,2030.77,108.6634976492,2022-03-18,Bianca Santos,SP,5,cartao_credito,7,-22.19,-48.79
6638d52f2ebd8ceb17dc848c,Cubo mágico 8x8,brinquedos,22.89,2.6179389842,2022-03-18,Felipe Santos,PE,5,cartao_credito,1,-8.38,-37.86
6638d52f2ebd8ceb17dc848d,Impressora,eletronicos,436.4,23.7680916578,2023-03-18,Beatriz Moraes,PR,5,cartao_credito,1,-24.89,-51.55
6638d52f2ebd8ceb17dc848e,Impressora,eletronicos,377.02,20.3639575838,2023-03-18,Lucas Oliveira,SP,5,boleto,1,-22.19,-48.79
6638d52f2ebd8ceb17dc848f,Ciência de dados com python,livros,55.65,0.0,2023-03-18,Rafael Costa,RJ,5,cartao_credito,1,-22.25,-42.66
6638d52f2ebd8ceb17dc8490,Bicicleta,esporte e lazer,862.47,43.5083719085,2023-03-18,Bianca Santos,SP,5,boleto,1,-22.19,-48.79
6638d52f2ebd8ceb17dc8491,Sofá retrátil,moveis,915.71,46.343241741,2023-03-18,Camila Ribeiro,SP,5,cartao_credito,1,-22.19,-48.79
6638d52f2ebd8ceb17dc8492,Copo térmico,esporte e lazer,66.85,3.8426872969,2023-03-18,Bianca Santos,SP,1,cartao_credito,2,-22.19,-48.79
6638d52f2ebd8ceb17dc8493,Celular ABXY,eletronicos,957.56,51.5182937981,2023-03-18,Bianca Santos,PE,5,cartao_credito,1,-8.38,-37.86
6638d52f2ebd8ceb17dc849a,Corda de pular,esporte e lazer,23.95,10.3696518137,2021-04-18,Mariana Ferreira,SP,5,cartao_credito,6,-22.19,-48.79
6638d52f2ebd8ceb17dc849b,Blocos de montar,brinquedos,44.07,3.0336070702,2021-04-18,Juliana Costa,SP,5,boleto,1,-22.19,-48.79
6638d52f2ebd8ceb17dc849c,Cubo mágico 8x8,brinquedos,20.33,1.9709265141,2021-04-18,João Souza,PE,4,cartao_credito,1,-8.38,-37.86
6638d52f2ebd8ceb17dc849d,Impressora,eletronicos,352.74,19.0654697244,2021-04-18,Rafael Costa,SP,5,boleto,1,-22.19,-48.79
6638d52f2ebd8ceb17dc849e,Mochila,esporte e lazer,126.59,7.0236625749,2021-04-18,Mariana Ferreira,SP,5,boleto,1,-22.19,-48.79
6638d52f2ebd8ceb17dc849f,Cama king,moveis,1020.38,51.9166043514,2021-04-18,Felipe Santos,RN,5,cartao_credito,4,-5.81,-36.59
6638d52f2ebd8ceb17dc84a0,Geladeira,eletrodomesticos,2746.11,146.5052220012,2021-04-18,Pedro Gomes,SP,4,cartao_credito,2,-22.19,-48.79
6638d52f2ebd8ceb17dc84a1,Micro-ondas,eletrodomesticos,645.33,31.9463201532,2021-04-18,Lucas Oliveira,SP,5,cupom,1,-22.19,-48.79
6638d52f2ebd8ceb17dc84a2,Violão,instrumentos musicais,394.9,21.5535019709,2021-04-18,Bruno Rodrigues,RS,5,cupom,1,-30.17,-53.5
6638d52f2ebd8ceb17dc84a3,Micro-ondas,eletrodomesticos,1070.26,63.367739591,2021-04-18,Bruno Rodrigues,SC,4,boleto,1,-27.45,-50.95
6638d52f2ebd8ceb17dc84a4,TV Led UHD 4K,eletronicos,3705.0,197.9671160149,2021-04-18,Felipe Santos,DF,1,cartao_credito,10,-15.83,-47.86
6638d52f2ebd8ceb17dc84a5,Corda de pular,esporte e lazer,16.4,1.4043551873,2021-04-18,Thiago Silva,MG,4,cartao_credito,1,-18.1,-44.38
6638d52f2ebd8ceb17dc84a6,Secadora de roupas,eletrodomesticos,1055.13,56.8695103936,2021-04-18,Camila Ribeiro,SP,5,cartao_credito,1,-22.19,-48.79
6638d52f2ebd8ceb17dc84a7,Xadrez de madeira,brinquedos,28.08,2.383590699,2021-04-18,Mariana Ferreira,PR,3,boleto,1,-24.89,-51.55
6638d52f2ebd8ceb17dc84a8,Sofá retrátil,moveis,804.94,40.4450724819,2022-04-18,Larissa Alves,SP,5,cartao_credito,4,-22.19,-48.79
6638d52f2ebd8ceb17dc84a9,Geladeira,eletrodomesticos,2272.91,121.3143964814,2022-04-18,Isabella Pereira,RS,4,boleto,1,-30.17,-53.5
6638d52f2ebd8ceb17dc84aa,Celular ABXY,eletronicos,958.74,48.6344597894,2022-04-18,Felipe Santos,RS,3,cartao_credito,5,-30.17,-53.5
6638d52f2ebd8ceb17dc84ab,Bola de vôlei,esporte e lazer,59.6,4.0619358741,2022-04-18,Camila Ribeiro,SP,5,cupom,1,-22.19,-48.79
6638d52f2ebd8ceb17dc84ac,Blocos de montar,brinquedos,38.56,2.3363299047,2022-04-18,Thiago Silva,SP,3,boleto,1,-22.19,-48.79
6638d52f2ebd8ceb17dc84ad,Faqueiro,utilidades domesticas,45.62,0.0,2022-04-18,Bianca Santos,SP,5,boleto,1,-22.19,-48.79
6638d52f2ebd8ceb17dc84ae,Smartwatch,eletronicos,231.67,9.9201696095,2022-04-18,Pedro Gomes,SP,5,cartao_credito,2,-22.19,-48.79
6638d52f2ebd8ceb17dc84af,Smart TV,eletronicos,1607.99,86.1517345421,2022-04-18,Felipe Santos,MT,5,cartao_credito,1,-12.64,-55.42
6638d52f2ebd8ceb17dc84b9,Sofá retrátil,moveis,860.18,50.2820359431,2021-05-18,Larissa Alves,SP,4,cartao_debito,1,-22.19,-48.79
6638d52f2ebd8ceb17dc84ba,Cama box,moveis,866.78,43.7378664422,2021-05-18,Thiago Silva,MG,5,cartao_credito,4,-18.1,-44.38
6638d52f2ebd8ceb17dc84bb,Ciência de dados com python,livros,99.68,2.8920991887,2021-05-18,Beatriz Moraes,RJ,5,cartao_credito,7,-22.25,-42.66
6638d52f2ebd8ceb17dc84bc,Dinossauro Rex,brinquedos,21.47,1.4263388183,2021-05-18,João Souza,SP,1,cartao_credito,5,-22.19,-48.79
6638d52f2ebd8ceb17dc84bd,TV Led UHD 4K,eletronicos,3742.56,196.8644999351,2021-05-18,Felipe Santos,MG,5,cartao_credito,4,-18.1,-44.38
6638d52f2ebd8ceb17dc84be,Lava louças,eletrodomesticos,1782.8,92.5131756843,2021-05-18,Rafael Costa,RJ,5,cartao_credito,1,-22.25,-42.66
6638d52f2ebd8ceb17dc84bf,Poltrona,moveis,290.65,13.0606771739,2021-05-18,Larissa Alves,GO,4,cartao_credito,3,-15.98,-49.86
6638d52f2ebd8ceb17dc84c0,Lava louças,eletrodomesticos,1633.12,84.5431659821,2021-05-18,João Souza,SP,2,cartao_credito,1,-22.19,-48.79
6638d52f2ebd8ceb17dc84c1,Ciência de dados com python,livros,52.97,3.1036190536,2022-05-18,Larissa Alves,SP,5,cartao_credito,10,-22.19,-48.79
6638d52f2ebd8ceb17dc84c2,Mesa de jantar,moveis,256.35,11.2343053621,2022-05-18,Beatriz Moraes,RJ,1,cartao_credito,4,-22.25,-42.66
6638d52f2ebd8ceb17dc84c3,Copo térmico,esporte e lazer,71.22,1.3766898079,2022-05-18,Rafael Costa,SP,5,cartao_credito,1,-22.19,-48.79
6638d52f2ebd8ceb17dc84c4,Ciência de dados com python,livros,93.09,5.2455392599,2022-05-18,João Souza,PA,5,boleto,1,-3.79,-52.48
6638d52f2ebd8ceb17dc84c5,Xadrez de madeira,brinquedos,33.17,2.2973072364,2022-05-18,Juliana Costa,PE,4,boleto,1,-8.38,-37.86
6638d52f2ebd8ceb17dc84c6,Sofá retrátil,moveis,881.68,47.8866553828,2022-05-18,Thiago Silva,SP,5,cartao_credito,1,-22.19,-48.79
6638d52f2ebd8ceb17dc84c7,Assistente virtual,eletronicos,233.44,12.713103627,2022-05-18,Beatriz Moraes,BA,1,boleto,1,-13.29,-41.71
6638d52f2ebd8ceb17dc84c8,Mesa de centro,moveis,267.95,11.8519704646,2022-05-18,Camila Ribeiro,RJ,1,boleto,1,-22.25,-42.66
6638d52f2ebd8ceb17dc84cf,Cama box,moveis,891.95,47.776780063,2021-06-18,Mariana Ferreira,RS,1,cartao_credito,12,-30.17,-53.5
6638d52f2ebd8ceb17dc84d0,Smart TV,eletronicos,1882.99,100.9505648565,2021-06-18,Felipe Santos,AL,3,boleto,1,-9.62,-36.82
6638d52f2ebd8ceb17dc84d1,Cama box,moveis,984.03,53.3364849727,2021-06-18,Camila Ribeiro,TO,5,cupom,1,-9.46,-48.26
6638d52f2ebd8ceb17dc84d2,Lava louças,eletrodomesticos,1586.23,84.9930800049,2021-06-18,Felipe Santos,CE,5,cartao_credito,10,-5.2,-39.53
6638d52f2ebd8ceb17dc84d3,Corda de pular,esporte e lazer,22.93,0.0,2021-06-18,Pedro Gomes,SP,4,cartao_debito,1,-22.19,-48.79
6638d52f2ebd8ceb17dc84d4,Modelagem preditiva,livros,103.68,11.7625834753,2021-06-18,Bruno Rodrigues,MA,4,cartao_credito,4,-5.42,-45.44
6638d52f2ebd8ceb17dc84d5,TV Led UHD 4K,eletronicos,2761.79,147.3401348295,2021-06-18,Bianca Santos,RJ,5,boleto,1,-22.25,-42.66
6638d52f2ebd8ceb17dc84d6,Pandeiro,instrumentos musicais,69.48,4.3866131267,2021-06-18,Beatriz Moraes,BA,5,cartao_credito,6,-13.29,-41.71
6638d52f2ebd8ceb17dc84d7,Smartwatch,eletronicos,286.42,21.4929387196,2022-06-18,Juliana Costa,SP,4,cupom,1,-22.19,-48.79
6638d52f2ebd8ceb17dc84d8,Carrinho controle remoto,brinquedos,101.0,6.2663613262,2022-06-18,Thiago Silva,SP,1,boleto,1,-22.19,-48.79
6638d52f2ebd8ceb17dc84d9,Mesa de jantar,moveis,242.42,10.4925747692,2022-06-18,Beatriz Moraes,SP,5,cartao_credito,2,-22.19,-48.79
6638d52f2ebd8ceb17dc84da,Modelagem preditiva,livros,87.11,2.2227845043,2022-06-18,Juliana Costa,SP,5,cartao_credito,1,-22.19,-48.79
6638d52f2ebd8ceb17dc84db,Jogo de panelas,utilidades domesticas,239.15,13.2651225654,2022-06-18,Mariana Ferreira,RJ,5,cartao_credito,10,-22.25,-42.66
6638d52f2ebd8ceb17dc84dc,Kit banquetas,moveis,395.06,21.3245333122,2022-06-18,Pedro Gomes,RN,4,boleto,1,-5.81,-36.59
6638d52f2ebd8ceb17dc84dd,Smartwatch,eletronicos,259.95,11.4259945318,2022-06-18,Felipe Santos,RS,4,cartao_credito,1,-30.17,-53.5
6638d52f2ebd8ceb17dc84de,Smartwatch,eletronicos,236.69,21.6974168059,2022-06-18,Mariana Ferreira,DF,5,cartao_credito,1,-15.83,-47.86
6638d52f2ebd8ceb17dc84e7,Guitarra,instrumentos musicais,962.25,48.8213567299,2021-07-18,Lucas Oliveira,SP,4,boleto,1,-22.19,-48.79
6638d52f2ebd8ceb17dc84e8,Secadora de roupas,eletrodomesticos,1084.9,55.3521002492,2021-07-18,Isabella Pereira,SP,5,boleto,1,-22.19,-48.79
6638d52f2ebd8ceb17dc84e9,Bola de vôlei,esporte e lazer,56.3,9.2397410135,2021-07-18,Isabella Pereira,RS,5,cartao_credito,1,-30.17,-53.5
6638d52f2ebd8ceb17dc84ea,Blocos de montar,brinquedos,55.92,3.5038367596,2021-07-18,Pedro Gomes,RJ,5,boleto,1,-22.25,-42.66
6638d52f2ebd8ceb17dc84eb,Smartwatch,eletronicos,228.15,9.7327401991,2021-07-18,Lucas Oliveira,RS,4,cartao_credito,4,-30.17,-53.5
6638d52f2ebd8ceb17dc84ec,Bola de basquete,esporte e lazer,51.72,3.0370603141,2021-07-18,Camila Ribeiro,RJ,5,cartao_credito,2,-22.25,-42.66
6638d52f2ebd8ceb17dc84ed,Poltrona,moveis,386.55,21.1088895911,2021-07-18,Larissa Alves,RJ,1,boleto,1,-22.25,-42.66
6638d52f2ebd8ceb17dc84ee,Kit banquetas,moveis,416.7,22.7191259233,2021-07-18,Felipe Santos,SP,4,boleto,1,-22.19,-48.79
6638d52f2ebd8ceb17dc84ef,Smartwatch,eletronicos,204.81,8.4899554152,2021-07-18,Larissa Alves,SP,5,cartao_credito,1,-22.19,-48.79
6638d52f2ebd8ceb17dc84f0,Tablet ABXY,eletronicos,1739.69,93.1643633353,2021-07-18,Juliana Costa,PR,4,cartao_credito,1,-24.89,-51.55
6638d52f2ebd8ceb17dc84f1,Poltrona,moveis,399.22,21.7835289746,2021-07-18,João Souza,SC,1,boleto,1,-27.45,-50.95
6638d52f2ebd8ceb17dc84f2,Fone de ouvido,eletronicos,149.5,8.4866902332,2022-07-18,João Souza,MG,1,cartao_credito,3,-18.1,-44.38
6638d52f2ebd8ceb17dc84f3,Micro-ondas,eletrodomesticos,845.67,42.6138224496,2022-07-18,Camila Ribeiro,MG,5,cartao_credito,1,-18.1,-44.38
6638d52f2ebd8ceb17dc84f4,Cômoda,moveis,341.01,15.7421956706,2022-07-18,Thiago Silva,SP,5,cartao_credito,1,-22.19,-48.79
6638d52f2ebd8ceb17dc84f5,Cubo mágico 8x8,brinquedos,24.03,0.0,2022-07-18,Juliana Costa,SP,5,boleto,1,-22.19,-48.79
6638d52f2ebd8ceb17dc84f6,Headset,eletronicos,98.1,2.807968942,2022-07-18,Camila Ribeiro,SP,5,cartao_credito,1,-22.19,-48.79
6638d52f2ebd8ceb17dc84f7,Faqueiro,utilidades domesticas,51.82,3.0480359167,2022-07-18,Pedro Gomes,SP,5,cupom,1,-22.19,-48.79
6638d52f2ebd8ceb17dc84f8,Ciência de dados com python,livros,92.69,5.2242404633,2022-07-18,Thiago Silva,BA,2,cartao_credito,1,-13.29,-41.71
6638d52f2ebd8ceb17dc84fe,Boneca bebê,brinquedos,75.66,4.5597719093,2021-08-18,Juliana Costa,MG,5,boleto,1,-18.1,-44.38
6638d52f2ebd8ceb17dc84ff,Secadora de roupas,eletrodomesticos,940.5,47.6632346627,2021-08-18,João Souza,ES,5,cartao_credito,8,-19.19,-40.34
6638d52f2ebd8ceb17dc8500,Cubo mágico 8x8,brinquedos,12.63,9.7668958688,2021-08-18,Juliana Costa,SP,5,cartao_credito,1,-22.19,-48.79
6638d52f2ebd8ceb17dc8501,Bicicleta,esporte e lazer,336.36,18.1989349055,2021-08-18,João Souza,PR,5,cartao_credito,10,-24.89,-51.55
6638d52f2ebd8ceb17dc8502,Geladeira,eletrodomesticos,3332.58,178.338274429,2021-08-18,Juliana Costa,SC,5,cartao_credito,1,-27.45,-50.95
6638d52f2ebd8ceb17dc8503,Faqueiro,utilidades domesticas,61.62,0.0,2021-08-18,Bianca Santos,SP,5,cartao_credito,1,-22.19,-48.79
6638d52f2ebd8ceb17dc8504,Secadora de roupas,eletrodomesticos,1640.12,87.6145817657,2021-08-18,Lucas Oliveira,SP,5,cartao_credito,3,-22.19,-48.79
6638d52f2ebd8ceb17dc8505,Bateria,instrumentos musicais,1100.41,58.8822988347,2022-08-18,Rafael Costa,SP,5,cartao_credito,4,-22.19,-48.79
6638d52f2ebd8ceb17dc8506,Bateria,instrumentos musicais,1425.33,76.4256390571,2022-08-18,Bianca Santos,PR,5,cartao_credito,1,-24.89,-51.55
6638d52f2ebd8ceb17dc8507,Faqueiro,utilidades domesticas,57.22,3.7338050097,2022-08-18,Bruno Rodrigues,SP,5,cartao_credito,6,-22.19,-48.79
6638d52f2ebd8ceb17dc8508,Carrinho controle remoto,brinquedos,101.21,8.5529443422,2022-08-18,Beatriz Moraes,SP,4,cartao_credito,4,-22.19,-48.79
6638d52f2ebd8ceb17dc8509,Dashboards com Power BI,livros,52.18,10.3340083073,2022-08-18,Mariana Ferreira,MG,5,cartao_credito,4,-18.1,-44.38
6638d52f2ebd8ceb17dc850a,Cama king,moveis,915.56,51.9146319487,2022-08-18,Bianca Santos,ES,5,cupom,1,-19.19,-40.34
6638d52f2ebd8ceb17dc850b,TV Led UHD 4K,eletronicos,3168.26,170.0994289415,2022-08-18,Bianca Santos,GO,4,cartao_credito,4,-15.98,-49.86
6638d52f2ebd8ceb17dc850c,Carrinho controle remoto,brinquedos,114.02,3.6556610482,2022-08-18,Bianca Santos,RJ,5,cartao_credito,3,-22.25,-42.66
6638d52f2ebd8ceb17dc850d,Fone de ouvido,eletronicos,173.67,10.1358202055,2022-08-18,Rafael Costa,SP,4,cartao_credito,8,-22.19,-48.79
6638d52f2ebd8ceb17dc850e,Jogo de panelas,utilidades domesticas,167.44,9.1988021816,2022-08-18,Juliana Costa,MG,5,cartao_credito,5,-18.1,-44.38
